dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt
1430179200,450000.0,3.0,1.75,1250.0,5963.0,1953.0
1426032000,1350000.0,3.0,2.5,2753.0,65005.0,1953.0
1410825600,228000.0,3.0,1.0,1190.0,9199.0,1955.0
1424131200,345000.0,5.0,2.5,3150.0,9134.0,1966.0
1419984000,600000.0,3.0,1.75,1410.0,4080.0,1950.0
1423094400,585000.0,2.0,1.75,1980.0,8550.0,1981.0
1425340800,920000.0,5.0,2.25,2730.0,6000.0,1927.0
1399852800,885000.0,4.0,2.5,2830.0,5000.0,1995.0
1408406400,292500.0,4.0,2.5,2250.0,4495.0,2008.0
1428364800,301000.0,3.0,2.5,2420.0,4750.0,2003.0
1409097600,951000.0,5.0,3.25,3250.0,14342.0,1968.0
1424649600,430000.0,4.0,3.0,1850.0,9976.0,1991.0
1418169600,650000.0,3.0,2.25,2150.0,21235.0,1959.0
1409184000,289000.0,3.0,1.75,1260.0,8400.0,1954.0
1413849600,505000.0,3.0,1.75,2519.0,8690.0,1973.0
1417910400,549000.0,3.0,1.75,1540.0,1044.0,2014.0
1401753600,425000.0,3.0,2.25,1660.0,6000.0,1979.0
1416441600,317625.0,3.0,2.75,2770.0,3809.0,1925.0
1410220800,975000.0,4.0,2.5,2720.0,11049.0,1989.0
1412812800,287000.0,4.0,2.5,2240.0,4648.0,2005.0
1408924800,204000.0,3.0,1.0,1000.0,12070.0,1968.0
1402531200,1330000.0,5.0,2.25,3200.0,20158.0,1965.0
1410480000,1040000.0,5.0,3.25,4770.0,50094.0,1973.0
1420416000,325000.0,3.0,2.0,1260.0,5612.0,1972.0
1402358400,571000.0,4.0,2.0,2750.0,7807.0,1916.0
1404950400,360000.0,4.0,2.5,2380.0,5000.0,2005.0
1426464000,349000.0,3.0,1.75,1790.0,50529.0,1965.0
1415145600,832500.0,4.0,4.0,3430.0,35102.0,1986.0
1413158400,380000.0,4.0,1.75,1760.0,7300.0,1956.0
1429488000,480000.0,3.0,1.0,1040.0,5060.0,1941.0
1402272000,410000.0,3.0,1.0,1410.0,5060.0,1956.0
1427068800,720000.0,4.0,2.5,3450.0,39683.0,2002.0
1417478400,390000.0,3.0,2.5,2350.0,5100.0,2003.0
1419206400,360000.0,4.0,2.5,1900.0,5889.0,1992.0
1414454400,355000.0,2.0,1.0,2020.0,6720.0,1948.0
1422403200,356000.0,3.0,1.5,1680.0,8712.0,1964.0
1401667200,315000.0,3.0,1.0,960.0,6634.0,1952.0
1415923200,940000.0,3.0,1.5,2140.0,3600.0,1925.0
1414972800,305000.0,5.0,2.25,2660.0,8400.0,1961.0
1403049600,461000.0,3.0,3.25,2770.0,6278.0,2006.0
1400457600,215000.0,2.0,2.25,1610.0,2040.0,1979.0
1409788800,335000.0,2.0,1.75,1030.0,1066.0,2006.0
1400716800,243500.0,4.0,2.5,1980.0,7403.0,1988.0
1426032000,1100000.0,5.0,2.75,3520.0,6353.0,2001.0
1424908800,153000.0,3.0,1.0,1200.0,10500.0,1962.0
1406246400,430000.0,3.0,1.5,1580.0,5000.0,1939.0
1419292800,700000.0,3.0,1.5,1580.0,5000.0,1939.0
1410134400,905000.0,4.0,2.5,3300.0,10250.0,1946.0
1427673600,247500.0,3.0,1.75,1960.0,15681.0,1967.0
1410480000,199000.0,4.0,1.5,1160.0,6400.0,1975.0
1405036800,314000.0,3.0,1.75,1810.0,41800.0,1980.0
1400198400,437500.0,3.0,2.5,2320.0,36847.0,1992.0
1402444800,850830.0,3.0,2.5,2070.0,13241.0,1910.0
1414368000,555000.0,3.0,2.0,1980.0,3478.0,1929.0
1418342400,699950.0,3.0,2.25,2190.0,107593.0,1983.0
1412640000,1090000.0,3.0,2.5,2920.0,8113.0,1950.0
1411516800,290000.0,3.0,1.0,1210.0,33919.0,1954.0
1427932800,375000.0,3.0,2.5,2340.0,10005.0,1978.0
1400803200,460000.0,3.0,1.0,1670.0,4005.0,1939.0
1406073600,188500.0,2.0,1.75,1240.0,2493.0,1985.0
1425513600,680000.0,4.0,2.5,3140.0,28037.0,1991.0
1409097600,470000.0,5.0,1.75,2030.0,12342.0,1942.0
1406246400,597750.0,4.0,2.5,2310.0,9624.0,1984.0
1425427200,570000.0,3.0,1.75,1260.0,3328.0,1905.0
1410825600,272500.0,3.0,1.75,1540.0,12600.0,1980.0
1416787200,329950.0,3.0,1.75,2080.0,5969.0,1971.0
1414454400,480000.0,4.0,2.5,3230.0,16171.0,2001.0
1416528000,740500.0,3.0,3.5,4380.0,6350.0,1900.0
1403740800,518500.0,3.0,3.5,1590.0,1102.0,2010.0
1403481600,205425.0,2.0,1.0,880.0,6780.0,1945.0
1420675200,171800.0,4.0,2.0,1570.0,9600.0,1950.0
1431302400,535000.0,4.0,1.0,1610.0,2982.0,1925.0
1420156800,660000.0,3.0,2.5,2400.0,6474.0,1964.0
1416355200,391500.0,3.0,2.0,1450.0,9132.0,1987.0
1428278400,395000.0,2.0,1.0,770.0,6000.0,1953.0
1415059200,445000.0,4.0,1.75,2100.0,4400.0,1924.0
1403049600,770000.0,3.0,2.25,2910.0,10204.0,1990.0
1425254400,1450000.0,4.0,2.75,2750.0,17789.0,1914.0
1405555200,445000.0,3.0,2.25,2100.0,8201.0,1967.0
1405555200,260000.0,4.0,2.25,2160.0,8811.0,1978.0
1402617600,822500.0,5.0,3.5,2320.0,4960.0,1926.0
1428278400,430000.0,4.0,2.5,2070.0,4310.0,2004.0
1420416000,212000.0,3.0,1.75,1060.0,7875.0,1986.0
1430179200,660500.0,4.0,2.25,2010.0,9603.0,1986.0
1402531200,784000.0,3.0,3.5,3950.0,111078.0,1989.0
1399852800,453246.0,3.0,2.5,2010.0,2287.0,2014.0
1422230400,675000.0,4.0,3.5,2140.0,2278.0,2005.0
1407888000,199000.0,3.0,1.75,1320.0,17390.0,1956.0
1407196800,220000.0,4.0,1.75,2020.0,7840.0,1968.0
1401321600,452000.0,4.0,2.25,2590.0,10002.0,1968.0
1404691200,382500.0,2.0,1.0,1190.0,4440.0,1981.0
1399420800,519950.0,3.0,2.25,1170.0,1249.0,2014.0
1403827200,665000.0,2.0,1.0,1110.0,3200.0,1925.0
1404777600,527700.0,5.0,2.5,2820.0,9375.0,1968.0
1431043200,205000.0,3.0,1.0,1610.0,8579.0,1962.0
1429056000,420000.0,3.0,1.0,1060.0,8097.0,1923.0
1424995200,500000.0,4.0,2.25,2030.0,8517.0,1961.0
1417564800,921500.0,4.0,2.5,3670.0,315374.0,1994.0
1403654400,890000.0,4.0,1.0,2550.0,4000.0,1905.0
1407283200,430000.0,2.0,2.5,2420.0,60984.0,2007.0
1414627200,258000.0,5.0,2.0,2260.0,12500.0,1960.0
1415059200,511000.0,3.0,1.0,1430.0,3455.0,1947.0
1408492800,532170.0,3.0,2.0,1360.0,3090.0,1990.0
1428537600,560000.0,3.0,1.0,1110.0,5000.0,1947.0
1427760000,282950.0,3.0,1.0,1250.0,8200.0,1954.0
1427846400,2250000.0,4.0,3.25,5180.0,19850.0,2006.0
1400198400,350000.0,1.0,1.0,700.0,5100.0,1942.0
1406505600,215000.0,3.0,1.0,1180.0,7669.0,1967.0
1416441600,650000.0,5.0,3.5,3960.0,25245.0,1996.0
1407369600,320000.0,4.0,2.75,2640.0,7500.0,1967.0
1415836800,247000.0,3.0,2.0,1270.0,7198.0,1916.0
1412294400,320000.0,4.0,1.75,1760.0,11180.0,1968.0
1399420800,255000.0,5.0,2.25,2060.0,8632.0,1962.0
1425859200,438000.0,3.0,1.75,1780.0,9660.0,1962.0
1425427200,900000.0,3.0,2.5,3400.0,16603.0,2000.0
1403222400,441000.0,3.0,2.75,1910.0,7280.0,1979.0
1407801600,420000.0,3.0,2.0,2020.0,38332.0,1975.0
1417996800,370000.0,3.0,1.75,1580.0,7000.0,1976.0
1424304000,269950.0,2.0,1.75,1340.0,7250.0,1949.0
1427155200,807100.0,4.0,2.5,2680.0,4499.0,1999.0
1401926400,653000.0,3.0,2.5,2680.0,9750.0,1979.0
1402444800,371500.0,3.0,2.0,1370.0,8336.0,1964.0
1426464000,284000.0,3.0,1.75,1560.0,21000.0,1954.0
1420156800,272000.0,3.0,1.75,2160.0,7140.0,1978.0
1398988800,313000.0,3.0,1.5,1340.0,7912.0,1955.0
1421366400,917500.0,4.0,2.5,3880.0,35003.0,1984.0
1411948800,673000.0,4.0,2.25,2590.0,8190.0,1980.0
1423526400,425000.0,3.0,2.5,1120.0,1100.0,2008.0
1404864000,399950.0,5.0,2.75,1970.0,5400.0,1986.0
1401408000,385000.0,3.0,1.0,1220.0,4800.0,1901.0
1416182400,269950.0,3.0,1.5,1950.0,7560.0,1975.0
1420588800,330000.0,2.0,1.0,1350.0,8220.0,1949.0
1406246400,260000.0,3.0,2.5,1670.0,5797.0,1988.0
1428969600,470000.0,4.0,3.0,2380.0,5125.0,1925.0
1402617600,589000.0,4.0,3.0,2440.0,9600.0,1961.0
1406073600,163500.0,2.0,1.5,1050.0,3419.0,1996.0
1409875200,835000.0,4.0,2.75,3130.0,13412.0,1993.0
1416528000,1100000.0,5.0,3.0,4090.0,12850.0,1986.0
1429056000,269000.0,4.0,1.75,1490.0,10000.0,1969.0
1399248000,560000.0,3.0,2.5,1900.0,8744.0,1987.0
1429315200,615000.0,4.0,1.0,1330.0,2400.0,1901.0
1417737600,585188.0,3.0,2.25,2230.0,10026.0,1975.0
1408320000,305000.0,3.0,1.75,1650.0,9480.0,1977.0
1415145600,166950.0,3.0,1.0,1190.0,8820.0,1959.0
1410480000,799000.0,3.0,2.5,2140.0,9897.0,1959.0
1403654400,400000.0,3.0,2.5,2180.0,7508.0,1962.0
1417392000,230000.0,3.0,1.0,1060.0,10228.0,1948.0
1400112000,256883.0,3.0,2.5,1690.0,5025.0,2003.0
1415664000,423000.0,4.0,2.0,1970.0,6480.0,1920.0
1406073600,465000.0,3.0,2.5,2150.0,4084.0,2007.0
1421107200,440000.0,3.0,2.5,1910.0,66211.0,1997.0
1413244800,385000.0,3.0,1.75,1350.0,155073.0,1969.0
1426032000,210000.0,3.0,1.0,860.0,11725.0,1943.0
1415750400,297000.0,3.0,2.5,1940.0,14952.0,1994.0
1405468800,470000.0,3.0,1.0,1010.0,5000.0,1952.0
1407110400,226500.0,3.0,1.5,1300.0,7370.0,1976.0
1425340800,274250.0,3.0,1.0,910.0,8450.0,1962.0
1407110400,840000.0,4.0,1.75,2480.0,11010.0,1966.0
1411084800,677900.0,3.0,2.5,2440.0,4587.0,2010.0
1423094400,425000.0,3.0,1.0,1010.0,5864.0,1915.0
1416700800,180250.0,2.0,0.75,900.0,9600.0,1941.0
1405555200,464000.0,6.0,3.0,2300.0,3404.0,1920.0
1429660800,320000.0,4.0,2.25,1550.0,7579.0,1993.0
1405555200,625504.0,3.0,2.25,1270.0,1566.0,2014.0
1400112000,592500.0,4.0,2.5,2240.0,12032.0,1983.0
1421193600,465000.0,3.0,2.5,2714.0,17936.0,2005.0
1401148800,477000.0,4.0,2.75,1720.0,6270.0,1978.0
1421280000,280000.0,2.0,1.0,850.0,16400.0,1923.0
1424476800,1510000.0,5.0,3.0,3300.0,33474.0,1957.0
1404345600,445838.0,3.0,2.5,2250.0,5692.0,2000.0
1409184000,1070000.0,2.0,2.25,3900.0,14864.0,1947.0
1414022400,467000.0,2.0,1.5,1320.0,10800.0,1947.0
1408665600,686000.0,4.0,2.5,2760.0,6440.0,1999.0
1401926400,279950.0,3.0,2.0,1750.0,9750.0,1961.0
1409788800,527000.0,4.0,2.25,2330.0,19436.0,1987.0
1410998400,325000.0,3.0,2.25,2220.0,16020.0,1966.0
1409702400,328000.0,3.0,2.25,2020.0,8379.0,1994.0
1401840000,390000.0,3.0,2.25,1250.0,7500.0,1942.0
1425859200,479950.0,2.0,2.0,1510.0,6516.0,2005.0
1401321600,264950.0,4.0,2.25,1720.0,9753.0,1978.0
1421280000,235000.0,3.0,1.0,1430.0,15246.0,1961.0
1425340800,516500.0,3.0,2.5,1480.0,4729.0,2004.0
1428883200,655000.0,2.0,1.75,1450.0,15798.0,1915.0
1402876800,500000.0,4.0,2.75,2280.0,15347.0,1960.0
1416528000,315000.0,6.0,2.75,2940.0,7350.0,1978.0
1416441600,213000.0,2.0,1.0,1000.0,10200.0,1961.0
1409616000,475000.0,3.0,1.5,2480.0,5280.0,1947.0
1402358400,1030000.0,5.0,4.0,3760.0,28040.0,1983.0
1428537600,416000.0,3.0,2.0,2220.0,94300.0,1976.0
1426809600,410000.0,4.0,1.0,1970.0,4740.0,1904.0
1404172800,800000.0,3.0,3.5,3830.0,221284.0,1993.0
1401321600,472000.0,6.0,2.5,4410.0,14034.0,1965.0
1417996800,225000.0,3.0,1.75,1430.0,8505.0,1968.0
1412121600,210000.0,2.0,1.0,830.0,6000.0,1940.0
1422316800,455000.0,2.0,1.0,1430.0,5000.0,1925.0
1430092800,225000.0,3.0,1.0,1300.0,8316.0,1954.0
1409011200,480000.0,2.0,1.0,1030.0,3060.0,1918.0
1423699200,363000.0,3.0,2.5,2740.0,11872.0,1990.0
1411948800,2400000.0,4.0,2.5,3650.0,8354.0,2000.0
1424908800,181000.0,2.0,1.5,720.0,5120.0,1954.0
1426291200,250000.0,4.0,2.0,2010.0,7312.0,1976.0
1429660800,481000.0,3.0,1.75,1560.0,3000.0,1918.0
1411430400,260000.0,3.0,2.0,1810.0,7209.0,1978.0
1399939200,455000.0,4.0,2.5,3360.0,7685.0,2001.0
1427846400,415000.0,3.0,2.25,1510.0,36224.0,1991.0
1429574400,349500.0,3.0,1.0,1400.0,3538.0,1953.0
1411948800,245000.0,3.0,2.5,1730.0,7442.0,1987.0
1400457600,592500.0,2.0,2.0,1420.0,9191.0,1928.0
1413763200,385000.0,4.0,1.75,2360.0,7620.0,1955.0
1423612800,315000.0,3.0,1.75,1580.0,11455.0,1974.0
1416787200,255000.0,3.0,1.0,1230.0,10170.0,1979.0
1409270400,693000.0,4.0,2.5,2460.0,4425.0,2006.0
1417478400,780000.0,3.0,1.0,1660.0,4400.0,1911.0
1414108800,237000.0,3.0,1.75,1270.0,8470.0,1960.0
1418688000,525000.0,3.0,2.25,2100.0,40510.0,1979.0
1430179200,425000.0,2.0,1.0,770.0,5040.0,1930.0
1414368000,369900.0,1.0,0.75,760.0,10079.0,1936.0
1400457600,290000.0,4.0,2.5,1700.0,7280.0,1988.0
1411948800,285000.0,3.0,1.0,1120.0,10701.0,1954.0
1407974400,415000.0,2.0,1.0,1070.0,4500.0,1937.0
1428537600,272500.0,3.0,2.5,2070.0,9900.0,1979.0
1430697600,2900000.0,4.0,3.25,5050.0,20100.0,1982.0
1412640000,1370000.0,4.0,4.75,5310.0,57346.0,1989.0
1430438400,436000.0,2.0,1.0,1040.0,7538.0,1939.0
1413504000,210000.0,3.0,1.0,1700.0,11390.0,1967.0
1411603200,236000.0,3.0,1.0,1300.0,5898.0,1961.0
1416787200,331000.0,3.0,1.75,1080.0,1306.0,1954.0
1426809600,365000.0,3.0,2.5,2653.0,4510.0,2006.0
1422316800,450000.0,3.0,2.0,2290.0,16258.0,1960.0
1415836800,770000.0,4.0,2.75,3820.0,26300.0,2014.0
1430784000,455000.0,4.0,2.5,2210.0,49375.0,1997.0
1430784000,405000.0,3.0,1.75,2390.0,6000.0,1908.0
1404345600,304900.0,4.0,1.75,2600.0,11325.0,1969.0
1424995200,170000.0,2.0,1.0,860.0,5265.0,1931.0
1431475200,2050000.0,5.0,3.0,3830.0,8480.0,1905.0
1404086400,780000.0,4.0,2.5,3500.0,7048.0,2005.0
1428624000,330000.0,3.0,3.0,2420.0,13959.0,1988.0
1409875200,370000.0,4.0,2.5,2720.0,8666.0,1992.0
1413504000,467000.0,5.0,2.25,2500.0,13500.0,1979.0
1423440000,405000.0,3.0,1.75,1670.0,6720.0,1980.0
1404259200,675000.0,5.0,2.25,2900.0,10300.0,1985.0
1407801600,500000.0,2.0,1.0,1640.0,14100.0,1954.0
1406073600,389999.0,4.0,2.5,1890.0,15770.0,1968.0
1424736000,630000.0,4.0,1.75,2950.0,9025.0,1975.0
1413936000,360000.0,4.0,2.5,2160.0,9528.0,1992.0
1412208000,580000.0,4.0,3.0,3280.0,11060.0,1986.0
1404864000,550000.0,3.0,2.0,1970.0,4166.0,1929.0
1404950400,879000.0,4.0,2.5,3360.0,22111.0,1994.0
1408665600,265000.0,3.0,2.0,1320.0,8959.0,1993.0
1425427200,446500.0,3.0,2.5,2650.0,7286.0,1990.0
1401667200,404000.0,3.0,1.5,2030.0,8880.0,1963.0
1401321600,267500.0,3.0,1.75,1590.0,11914.0,1957.0
1403568000,3080000.0,4.0,5.0,4550.0,18641.0,2002.0
1407715200,335000.0,3.0,2.5,2440.0,7632.0,1998.0
1403136000,576000.0,3.0,2.5,1940.0,9000.0,1948.0
1427846400,208633.0,3.0,2.5,2040.0,3810.0,2006.0
1421280000,315000.0,3.0,2.25,2200.0,8750.0,1964.0
1424131200,725000.0,3.0,1.75,1920.0,3300.0,1913.0
1428019200,550000.0,4.0,2.75,1800.0,7750.0,1965.0
1402531200,610750.0,4.0,2.25,2180.0,7297.0,1984.0
1425081600,550700.0,2.0,1.0,1010.0,5000.0,1908.0
1420675200,665000.0,4.0,2.75,3320.0,10574.0,1960.0
1423440000,834000.0,4.0,2.5,2370.0,4000.0,1928.0
1414022400,201000.0,5.0,1.75,1660.0,78408.0,1915.0
1398988800,2380000.0,5.0,2.5,3650.0,9050.0,1921.0
1403049600,1380000.0,4.0,3.25,4290.0,12103.0,1997.0
1418083200,1400000.0,4.0,3.25,4290.0,12103.0,1997.0
1415145600,305000.0,4.0,2.25,1950.0,7700.0,1979.0
1428451200,487000.0,3.0,2.0,2590.0,14052.0,1948.0
1431302400,390000.0,3.0,2.5,1930.0,64904.0,1988.0
1406073600,548000.0,2.0,1.0,1470.0,3864.0,1916.0
1416614400,268750.0,4.0,1.0,800.0,8775.0,1943.0
1399939200,819900.0,5.0,2.75,3150.0,7119.0,2013.0
1414022400,520000.0,3.0,2.25,2030.0,16200.0,1984.0
1405900800,230000.0,3.0,2.0,1450.0,11204.0,2003.0
1422835200,240000.0,3.0,1.75,1510.0,10248.0,1969.0
1409875200,232000.0,2.0,1.0,1240.0,12092.0,1922.0
1426032000,240500.0,2.0,1.0,1240.0,12092.0,1922.0
1414368000,274975.0,3.0,2.5,3030.0,45004.0,1987.0
1409875200,740000.0,4.0,2.0,2050.0,4400.0,1922.0
1430179200,186375.0,3.0,1.0,1000.0,7636.0,1952.0
1406246400,790000.0,3.0,2.25,2370.0,10289.0,1977.0
1410825600,880000.0,4.0,3.5,2800.0,6750.0,1951.0
1429142400,279000.0,6.0,1.75,2240.0,11180.0,1955.0
1406592000,295000.0,3.0,2.0,1810.0,10530.0,1991.0
1428451200,640000.0,2.0,1.0,1070.0,5000.0,1924.0
1404345600,940000.0,4.0,2.0,2490.0,9525.0,1968.0
1412640000,260000.0,4.0,2.5,1960.0,5238.0,2003.0
1401667200,559900.0,3.0,2.75,2930.0,5569.0,2004.0
1405987200,791500.0,4.0,2.0,1510.0,3500.0,1911.0
1409011200,265000.0,3.0,1.75,1420.0,8250.0,1954.0
1430438400,245000.0,3.0,1.75,1740.0,11547.0,1954.0
1429833600,485000.0,4.0,1.75,2560.0,43995.0,1962.0
1415232000,684000.0,4.0,3.5,3040.0,8414.0,2010.0
1410220800,425000.0,3.0,1.75,2500.0,6840.0,1957.0
1413504000,309600.0,4.0,1.75,1275.0,20000.0,1991.0
1405641600,552250.0,4.0,2.5,2580.0,5823.0,2002.0
1406073600,165000.0,4.0,1.0,1000.0,7134.0,1943.0
1419811200,239900.0,4.0,1.0,1000.0,7134.0,1943.0
1417737600,320000.0,2.0,1.0,1070.0,32633.0,1930.0
1413849600,206600.0,3.0,2.0,1390.0,13464.0,1987.0
1429142400,387000.0,4.0,1.75,2500.0,7690.0,1973.0
1401840000,299000.0,1.0,0.75,560.0,12120.0,1967.0
1411344000,855000.0,4.0,2.75,2270.0,10460.0,1965.0
1422230400,315000.0,3.0,1.0,1900.0,14400.0,1954.0
1417564800,437500.0,2.0,1.0,990.0,3120.0,1907.0
1427155200,252000.0,4.0,1.5,1550.0,19800.0,1969.0
1401840000,375000.0,4.0,1.75,2200.0,7475.0,1955.0
1407283200,300000.0,4.0,2.5,1910.0,4862.0,2005.0
1412553600,420000.0,4.0,1.0,1750.0,9600.0,1954.0
1399248000,900000.0,3.0,1.0,1330.0,77972.0,1928.0
1407196800,679900.0,3.0,2.5,2440.0,5750.0,2000.0
1401926400,463000.0,3.0,2.5,1640.0,29970.0,1992.0
1409184000,380000.0,5.0,2.5,2760.0,11340.0,1978.0
1418169600,329500.0,4.0,2.5,1820.0,7912.0,1994.0
1408406400,604950.0,3.0,2.5,2110.0,5608.0,2013.0
1410912000,795000.0,5.0,2.5,3040.0,9570.0,1966.0
1422576000,465000.0,3.0,2.0,1840.0,40438.0,1994.0
1427328000,673000.0,4.0,2.5,2990.0,10400.0,2002.0
1412121600,810000.0,4.0,2.5,3520.0,15420.0,1991.0
1429747200,785000.0,4.0,2.75,2440.0,69415.0,1989.0
1416441600,338000.0,4.0,3.0,2090.0,7500.0,1986.0
1417651200,280000.0,3.0,2.25,1430.0,7222.0,1993.0
1412121600,315000.0,4.0,2.25,2180.0,10754.0,1954.0
1427155200,530000.0,4.0,2.25,2180.0,10754.0,1954.0
1419292800,380000.0,5.0,3.0,3450.0,9914.0,2004.0
1407715200,297000.0,3.0,2.25,1450.0,7562.0,1994.0
1400544000,730000.0,4.0,2.5,3230.0,7331.0,2004.0
1402272000,450000.0,3.0,1.75,1640.0,13500.0,1940.0
1414368000,275000.0,3.0,3.0,1590.0,7750.0,1997.0
1430265600,595000.0,4.0,2.0,2020.0,2849.0,1960.0
1429574400,435000.0,3.0,1.5,1300.0,3348.0,1904.0
1410825600,270000.0,2.0,1.5,1380.0,209959.0,1954.0
1407196800,950000.0,3.0,3.0,4040.0,14338.0,1986.0
1426204800,389000.0,4.0,2.25,2130.0,5337.0,2001.0
1421798400,560000.0,4.0,2.25,2550.0,7800.0,1968.0
1406505600,1350000.0,5.0,3.5,4800.0,14984.0,1998.0
1415664000,799000.0,4.0,2.25,2510.0,11585.0,1969.0
1403654400,365500.0,3.0,2.0,1410.0,9600.0,1983.0
1400112000,252350.0,3.0,2.0,1650.0,7352.0,1979.0
1409875200,403950.0,4.0,2.5,2120.0,13780.0,1993.0
1406851200,385000.0,4.0,1.5,2040.0,10726.0,1954.0
1418169600,345000.0,4.0,1.0,1550.0,7620.0,1957.0
1410912000,490000.0,3.0,2.75,1980.0,3128.0,1979.0
1403049600,330000.0,3.0,2.5,1600.0,26977.0,2005.0
1399852800,927000.0,4.0,2.75,3300.0,12090.0,1953.0
1406505600,1120000.0,4.0,2.5,3840.0,16619.0,1983.0
1430352000,330000.0,2.0,1.0,1220.0,10000.0,1950.0
1425859200,530000.0,5.0,2.25,2720.0,8800.0,1958.0
1403481600,365000.0,4.0,2.0,1940.0,25600.0,1962.0
1403136000,378750.0,3.0,2.5,2160.0,3000.0,1909.0
1403136000,269900.0,4.0,1.75,1530.0,8750.0,1968.0
1425600000,557000.0,3.0,3.5,1710.0,2096.0,2008.0
1408924800,360000.0,4.0,1.75,3730.0,16980.0,1974.0
1429660800,352000.0,2.0,1.0,940.0,5000.0,1937.0
1424736000,437000.0,3.0,2.5,1750.0,22357.0,1994.0
1403049600,322500.0,4.0,2.5,1820.0,6753.0,1994.0
1410480000,650000.0,3.0,3.25,1510.0,2000.0,2001.0
1407283200,450000.0,3.0,2.0,1290.0,1213.0,2001.0
1429228800,278500.0,3.0,2.0,1570.0,5250.0,1998.0
1430092800,364950.0,4.0,2.5,1930.0,6957.0,1995.0
1410393600,840000.0,4.0,3.5,2840.0,40139.0,1986.0
1426636800,268000.0,3.0,2.5,1550.0,8134.0,1991.0
1405468800,517534.0,2.0,1.0,833.0,143947.0,2006.0
1415059200,632925.0,3.0,2.5,2990.0,32239.0,1978.0
1406073600,577500.0,3.0,2.5,2000.0,7251.0,1995.0
1423699200,339000.0,4.0,1.5,2390.0,7480.0,1920.0
1410220800,570000.0,3.0,1.75,2910.0,37461.0,1967.0
1403740800,563500.0,4.0,1.75,2085.0,174240.0,1964.0
1420416000,423000.0,4.0,2.25,2200.0,9351.0,1962.0
1419292800,355000.0,3.0,2.25,1860.0,5028.0,2012.0
1404950400,1550000.0,5.0,4.25,6070.0,171626.0,1999.0
1417564800,482000.0,2.0,1.0,950.0,3960.0,1941.0
